ins_code,isin,symbol,name,previous_close,last_price,close_price,close_price_change_percent,volume,trade_value,high,low,buyer_power,buy_power_numerator,sell_power_denominator,real_money_flow,best_buy_price,best_sell_price,best_buy_volume,best_sell_volume
3729523725493580,IRO9AHRM0A01,ضهرم4023,اختيارخ اهرم-20000-1405/04/31,24700.0,24522.0,23009.0,-6.85,135.0,3310416000.0,25890.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21103883377941566,IRO9AHRM0A21,ضهرم4025,اختيارخ اهرم-24000-1405/04/31,19000.0,19000.0,19001.0,0.01,14.0,266002000.0,21826.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53013572462374039,IRO9AHRM0A81,ضهرم4031,اختيارخ اهرم-42000-1405/04/31,5123.0,5744.0,5400.0,5.41,1522.0,8742311000.0,7406.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23368996807956154,IRO9AHRM0B21,ضهرم5026,اختيارخ اهرم-24000-1405/05/28,22800.0,22800.0,22800.0,0.0,1.0,22800000.0,22706.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11266877358704193,IRO9AHRM0B31,ضهرم5027,اختيارخ اهرم-26000-1405/05/28,20000.0,20000.0,20000.0,0.0,2.0,40000000.0,20872.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21047933409546597,IRO9AHRM0B61,ضهرم5030,اختيارخ اهرم-34000-1405/05/28,14750.0,14761.0,14733.0,-0.12,2360.0,34836698000.0,15803.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30551365032170996,IRO9AHRM0B81,ضهرم5032,اختيارخ اهرم-42000-1405/05/28,9915.0,9650.0,9603.0,-3.15,4072.0,39296124000.0,10273.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52724381011699987,IRO9AHRM0C21,ضهرم6040,اختيارخ اهرم-26000-1405/06/25,20770.0,20770.0,20770.0,0.0,1.0,20770000.0,21501.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10736614116236659,IRO9AHRM0C51,ضهرم6043,اختيارخ اهرم-34000-1405/06/25,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18739652409838615,IRO9AHRM0C71,ضهرم6045,اختيارخ اهرم-42000-1405/06/25,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24984902644996404,IRO9AHRM0D11,ضهرم6049,اختيارخ اهرم-62000-1405/06/25,0.0,3334.0,3200.0,0.0,0.0,0.0,3334.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58199962935089492,IRO9AHRM0D31,ضهرم6051,اختيارخ اهرم-74000-1405/06/25,2500.0,2077.0,2180.0,-12.8,48.0,99710000.0,2253.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47622335827502355,IRO9AHRM0D61,ضهرم5036,اختيارخ اهرم-62000-1405/05/28,1000.0,1712.0,2200.0,120.0,4133.0,7075198000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526187438675399,IRO9BHMN6861,ضهمن5025,اختيارخ خبهمن-1300-1405/05/28,0.0,800.0,800.0,0.0,0.0,0.0,800.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1878456287224678,IRO9BHMN6871,ضهمن5026,اختيارخ خبهمن-1400-1405/05/28,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9875799521805523,IRO9BHMN6891,ضهمن5028,اختيارخ خبهمن-1600-1405/05/28,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22550137785906657,IRO9BHMN6901,ضهمن5029,اختيارخ خبهمن-1700-1405/05/28,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40414281424270746,IRO9BHMN6921,ضهمن5031,اختيارخ خبهمن-1900-1405/05/28,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59838393451681153,IRO9BHMN6941,ضهمن5033,اختيارخ خبهمن-2200-1405/05/28,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17298887327473433,IRO9BHMN6971,ضهمن5036,اختيارخ خبهمن-2800-1405/05/28,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58492530580068098,IRO9BHMN6981,ضهمن5037,اختيارخ خبهمن-3000-1405/05/28,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43971074645179187,IRO9BMLT0I61,ضملت4015,اختيارخ وبملت-774-1405/04/24,480.0,506.0,520.0,8.33,64.0,46052892.0,561.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10963200502371049,IRO9BMLT0J01,ضملت4019,اختيارخ وبملت-1055-1405/04/24,240.0,263.0,260.0,8.33,17385.0,6512438628.0,285.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17256625002923832,IRO9BMLT0J11,ضملت4020,اختيارخ وبملت-1125-1405/04/24,219.0,213.0,208.0,-5.02,126352.0,38329274826.0,230.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22966710096678250,IRO9BMLT0J51,ضملت4024,اختيارخ وبملت-1407-1405/04/24,60.0,56.0,53.0,-11.67,786416.0,63077208246.0,79.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9229336312274002,IRO9BMLT0J61,ضملت5025,اختيارخ وبملت-700-1405/05/20,635.0,648.0,621.0,-2.2,3213.0,2081867000.0,681.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3052252965383393,IRO9BMLT0J81,ضملت5027,اختيارخ وبملت-800-1405/05/20,0.0,565.0,560.0,0.0,0.0,0.0,565.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28681503607475173,IRO9BMLT0K01,ضملت5029,اختيارخ وبملت-1000-1405/05/20,362.0,361.0,360.0,-0.55,121.0,43655000.0,398.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2624155407746721,IRO9BMLT0K31,ضملت5032,اختيارخ وبملت-1300-1405/05/20,185.0,174.0,172.0,-7.03,15306.0,2666762000.0,194.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30082561993947191,IRO9BMLT0K41,ضملت5033,اختيارخ وبملت-1400-1405/05/20,149.0,146.0,136.0,-8.72,18532.0,2710019000.0,152.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50846010335393841,IRO9BMLT0K51,ضملت5034,اختيارخ وبملت-1500-1405/05/20,76.0,96.0,96.0,26.32,36426.0,3484592000.0,96.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58977168861949779,IRO9BMLT0K71,ضملت5036,اختيارخ وبملت-1700-1405/05/20,65.0,63.0,65.0,0.0,7437.0,471405000.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6737298431096383,IRO9BMLT0K81,ضملت5037,اختيارخ وبملت-1800-1405/05/20,59.0,58.0,58.0,-1.69,57935.0,3383760000.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7513991986023354,IRO9BMLT0L11,ضملت6017,اختيارخ وبملت-900-1405/06/18,409.0,429.0,466.0,13.94,8573.0,3675507000.0,514.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36336533694106328,IRO9BMLT0L21,ضملت6018,اختيارخ وبملت-1000-1405/06/18,0.0,458.0,469.0,0.0,0.0,0.0,458.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6266410264554948,IRO9BMLT0L31,ضملت6019,اختيارخ وبملت-1100-1405/06/18,267.0,370.0,370.0,38.58,1001.0,370267000.0,356.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58968790087118892,IRO9BMLT0L41,ضملت6020,اختيارخ وبملت-1200-1405/06/18,228.0,228.0,228.0,0.0,1.0,228000.0,368.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17414445811755989,IRO9BMLT0L91,ضملت6025,اختيارخ وبملت-1700-1405/06/18,0.0,166.0,119.0,0.0,0.0,0.0,166.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46172133594550737,IRO9BMLT0M01,ضملت6026,اختيارخ وبملت-1800-1405/06/18,82.0,61.0,81.0,-1.22,3172.0,194407000.0,132.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28882758129762277,IRO9BMLT0M21,ضملت4025,اختيارخ وبملت-1507-1405/04/24,35.0,31.0,27.0,-22.86,71864.0,3182889618.0,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19262129799805552,IRO9BMLT0M31,ضملت4026,اختيارخ وبملت-1607-1405/04/24,26.0,19.0,20.0,-23.08,25013.0,669584250.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39041482961428944,IRO9BSDR6361,ضصاد5021,اختيارخ وبصادر-340-1405/05/20,0.0,385.0,384.0,0.0,0.0,0.0,385.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29945706666792758,IRO9BSDR6391,ضصاد5024,اختيارخ وبصادر-400-1405/05/20,0.0,313.0,310.0,0.0,0.0,0.0,313.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30551497189264985,IRO9BSDR6401,ضصاد5025,اختيارخ وبصادر-450-1405/05/20,0.0,279.0,260.0,0.0,0.0,0.0,279.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70153548025715730,IRO9BSDR6421,ضصاد5027,اختيارخ وبصادر-550-1405/05/20,185.0,179.0,172.0,-7.03,4029.0,720295000.0,176.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55864363209680376,IRO9BSDR6431,ضصاد5028,اختيارخ وبصادر-600-1405/05/20,169.0,137.0,130.0,-23.08,5647.0,774043000.0,156.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7850873385648357,IRO9BSDR6471,ضصاد5032,اختيارخ وبصادر-800-1405/05/20,0.0,97.0,92.0,0.0,0.0,0.0,97.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38645456848825794,IRO9BSDR6501,ضصاد7036,اختيارخ وبصادر-400-1405/07/22,0.0,355.0,355.0,0.0,0.0,0.0,355.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27322018078203710,IRO9BSDR6531,ضصاد7039,اختيارخ وبصادر-550-1405/07/22,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64064916234403219,IRO9BSDR6541,ضصاد7040,اختيارخ وبصادر-600-1405/07/22,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11825957205161736,IRO9BSDR6551,ضصاد7041,اختيارخ وبصادر-650-1405/07/22,0.0,200.0,200.0,0.0,0.0,0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23697728929516230,IRO9BSDR6561,ضصاد7042,اختيارخ وبصادر-700-1405/07/22,160.0,160.0,160.0,0.0,300.0,48000000.0,150.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3075925484903295,IRO9BSDR6581,ضصاد7044,اختيارخ وبصادر-800-1405/07/22,0.0,150.0,150.0,0.0,0.0,0.0,150.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45698969022602734,IRO9BSDR6591,ضصاد7045,اختيارخ وبصادر-900-1405/07/22,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20254123218149984,IRO9BSDR6601,ضصاد7046,اختيارخ وبصادر-1000-1405/07/22,0.0,90.0,90.0,0.0,0.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48446769055195330,IRO9BTEJ0A01,ضجار6035,اختيارخ وتجارت-320-1405/06/18,0.0,353.0,350.0,0.0,0.0,0.0,353.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4377571673543913,IRO9BTEJ0A11,ضجار6036,اختيارخ وتجارت-340-1405/06/18,327.0,327.0,327.0,0.0,500.0,163500000.0,327.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7609266466806029,IRO9BTEJ0A21,ضجار6037,اختيارخ وتجارت-360-1405/06/18,0.0,324.0,336.0,0.0,0.0,0.0,324.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65083851495921435,IRO9BTEJ0A31,ضجار6038,اختيارخ وتجارت-380-1405/06/18,0.0,317.0,317.0,0.0,0.0,0.0,317.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21236487605239691,IRO9BTEJ0A41,ضجار6039,اختيارخ وتجارت-400-1405/06/18,280.0,278.0,273.0,-2.5,970.0,269934000.0,304.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37699158634018016,IRO9BTEJ0A51,ضجار6040,اختيارخ وتجارت-450-1405/06/18,0.0,243.0,250.0,0.0,0.0,0.0,243.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21139767183466281,IRO9BTEJ0A81,ضجار6043,اختيارخ وتجارت-600-1405/06/18,150.0,141.0,139.0,-7.33,3257.0,457647000.0,158.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47550459600682566,IRO9BTEJ0B11,ضجار6046,اختيارخ وتجارت-750-1405/06/18,0.0,77.0,73.0,0.0,0.0,0.0,77.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640050046383037,IRO9BTEJA611,ضجار4023,اختيارخ وتجارت-320-1405/04/17,0.0,310.0,300.0,0.0,0.0,0.0,310.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21637588152395532,IRO9BTEJA621,ضجار4024,اختيارخ وتجارت-340-1405/04/17,0.0,300.0,300.0,0.0,0.0,0.0,300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37767947682211203,IRO9BTEJA631,ضجار4025,اختيارخ وتجارت-360-1405/04/17,0.0,319.0,315.0,0.0,0.0,0.0,319.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25405554197833201,IRO9BTEJA661,ضجار4028,اختيارخ وتجارت-450-1405/04/17,180.0,181.0,179.0,-0.56,26111.0,4718989000.0,218.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225806705936363,IRO9BTEJA681,ضجار4030,اختيارخ وتجارت-550-1405/04/17,120.0,98.0,98.0,-18.33,248887.0,24362107000.0,107.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29222613892309050,IRO9BTEJA701,ضجار4032,اختيارخ وتجارت-650-1405/04/17,27.0,33.0,30.0,11.11,74475.0,2424205000.0,47.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9774700518555697,IRO9GOST2391,ضستر4023,اختيارخ خگستر-1600-1405/04/10,0.0,1291.0,1490.0,0.0,0.0,0.0,1291.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38700758017201746,IRO9GOST2431,ضستر4027,اختيارخ خگستر-2000-1405/04/10,0.0,1500.0,1500.0,0.0,0.0,0.0,1500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2662763395303518,IRO9GOST2451,ضستر4029,اختيارخ خگستر-2400-1405/04/10,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57851186313155048,IRO9GOST2461,ضستر4030,اختيارخ خگستر-2600-1405/04/10,0.0,491.0,491.0,0.0,0.0,0.0,491.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69841939141447198,IRO9GOST2501,ضستر4034,اختيارخ خگستر-3500-1405/04/10,0.0,150.0,150.0,0.0,0.0,0.0,150.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61123894873380692,IRO9GOST2511,ضستر4035,اختيارخ خگستر-3750-1405/04/10,0.0,59.0,59.0,0.0,0.0,0.0,59.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40568431488372247,IRO9IKCO6G01,ضخود4057,اختيارخ خودرو-450-1405/04/10,123.0,114.0,116.0,-5.69,510113.0,58369190000.0,108.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11914345466976857,IRO9IKCO6G31,ضخود4060,اختيارخ خودرو-600-1405/04/10,18.0,15.0,16.0,-11.11,2007858.0,30660386000.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55462811444360107,IRO9IKCO6G51,ضخود4062,اختيارخ خودرو-700-1405/04/10,2.0,1.0,1.0,-50.0,1200744.0,1283713000.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6376296159207833,IRO9IKCO6G71,ضخود4064,اختيارخ خودرو-800-1405/04/10,1.0,1.0,1.0,0.0,5466.0,5466000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11792961634816338,IRO9IKCO6H01,ضخود5046,اختيارخ خودرو-320-1405/05/07,257.0,256.0,250.0,-2.72,13019.0,3328783000.0,252.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31681969084754469,IRO9IKCO6H11,ضخود5047,اختيارخ خودرو-340-1405/05/07,210.0,210.0,210.0,0.0,200.0,42000000.0,193.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53679577913929186,IRO9IKCO6H61,ضخود5052,اختيارخ خودرو-500-1405/05/07,120.0,108.0,110.0,-8.33,153139.0,16606799000.0,107.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57932024181356609,IRO9IKCO6H81,ضخود5054,اختيارخ خودرو-600-1405/05/07,75.0,69.0,68.0,-9.33,43726.0,3016979000.0,65.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4513775109680437,IRO9IKCO6I01,ضخود5056,اختيارخ خودرو-700-1405/05/07,30.0,41.0,39.0,30.0,2853.0,117150000.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52463322649829848,IRO9IKCO6I11,ضخود5057,اختيارخ خودرو-750-1405/05/07,69.0,39.0,40.0,-42.03,3203.0,123973000.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9256845513853372,IRO9IKCO6I41,ضخود6047,اختيارخ خودرو-360-1405/06/04,0.0,229.0,229.0,0.0,0.0,0.0,229.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62762574056385065,IRO9IKCO6I71,ضخود6050,اختيارخ خودرو-450-1405/06/04,170.0,158.0,153.0,-10.0,3255.0,513087000.0,153.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51484879129101672,IRO9IKCO6J01,ضخود6053,اختيارخ خودرو-600-1405/06/04,160.0,70.0,60.0,-62.5,10.0,700000.0,134.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7372376221876261,IRO9IKCO6J41,ضخود6057,اختيارخ خودرو-800-1405/06/04,49.0,49.0,49.0,0.0,20.0,980000.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35075424273000355,IRO9IKCO6J51,ضخود6058,اختيارخ خودرو-900-1405/06/04,20.0,22.0,25.0,25.0,2000.0,45000000.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25843896253179956,IRO9JVAN2221,ضجوا4002,اختيارخ جوانه.ك-13000-05/04/24,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68602726943562492,IRO9JVAN2231,ضجوا4003,اختيارخ جوانه.ك-14000-05/04/24,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51465951034173943,IRO9JVAN2251,ضجوا4005,اختيارخ جوانه.ك-16000-05/04/24,0.0,3923.0,3880.0,0.0,0.0,0.0,3923.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35675859080868023,IRO9JVAN2261,ضجوا4006,اختيارخ جوانه.ك-18000-05/04/24,0.0,2536.0,2440.0,0.0,0.0,0.0,2536.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25533495238085837,IRO9JVAN2271,ضجوا4007,اختيارخ جوانه.ك-20000-05/04/24,0.0,1420.0,1420.0,0.0,0.0,0.0,1420.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33610963093969523,IRO9JVAN2281,ضجوا4008,اختيارخ جوانه.ك-22000-05/04/24,0.0,670.0,670.0,0.0,0.0,0.0,670.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44184082705059926,IRO9JVAN2301,ضجوا4010,اختيارخ جوانه.ك-26000-05/04/24,0.0,60.0,60.0,0.0,0.0,0.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13397065419960560,IRO9JVAN2331,ضجوا6002,اختيارخ جوانه.ك-13000-05/06/25,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2605324180004362,IRO9JVAN2361,ضجوا6005,اختيارخ جوانه.ك-16000-05/06/25,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20439699686630045,IRO9JVAN2401,ضجوا6009,اختيارخ جوانه.ك-24000-05/06/25,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37573154719015851,IRO9JVAN2411,ضجوا6010,اختيارخ جوانه.ك-26000-05/06/25,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34705254807417553,IRO9MKBT8281,ضمخا5009,اختيارخ اخابر-340-1405/05/20,350.0,343.0,348.0,-0.57,340.0,116710000.0,317.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18939091717619748,IRO9MKBT8291,ضمخا5010,اختيارخ اخابر-360-1405/05/20,0.0,294.0,300.0,0.0,0.0,0.0,294.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10523886550132304,IRO9MKBT8301,ضمخا5011,اختيارخ اخابر-380-1405/05/20,0.0,217.0,217.0,0.0,0.0,0.0,217.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48863738687333006,IRO9MKBT8311,ضمخا5012,اختيارخ اخابر-400-1405/05/20,399.0,399.0,399.0,0.0,25.0,9975000.0,250.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40621364056322846,IRO9MKBT8321,ضمخا5013,اختيارخ اخابر-450-1405/05/20,0.0,249.0,259.0,0.0,0.0,0.0,249.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27595897907535861,IRO9MKBT8351,ضمخا5016,اختيارخ اخابر-600-1405/05/20,0.0,140.0,140.0,0.0,0.0,0.0,140.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16311160634457176,IRO9MKBT8361,ضمخا5017,اختيارخ اخابر-650-1405/05/20,0.0,120.0,134.0,0.0,0.0,0.0,120.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22162560687490421,IRO9MKBT8371,ضمخا5018,اختيارخ اخابر-700-1405/05/20,0.0,60.0,62.0,0.0,0.0,0.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44829533272007333,IRO9MKBT8401,ضمخا5021,اختيارخ اخابر-900-1405/05/20,0.0,59.0,49.0,0.0,0.0,0.0,59.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11478047418774367,IRO9MKBT8411,ضمخا7090,اختيارخ اخابر-340-1405/07/22,0.0,350.0,350.0,0.0,0.0,0.0,350.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40420774981287591,IRO9MKBT8421,ضمخا7091,اختيارخ اخابر-360-1405/07/22,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30450357549971270,IRO9MKBT8441,ضمخا7093,اختيارخ اخابر-400-1405/07/22,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45932040183261585,IRO9MKBT8451,ضمخا7094,اختيارخ اخابر-450-1405/07/22,0.0,330.0,330.0,0.0,0.0,0.0,330.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18460608761827521,IRO9MKBT8471,ضمخا7096,اختيارخ اخابر-550-1405/07/22,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38590381434649222,IRO9MKBT8481,ضمخا7097,اختيارخ اخابر-600-1405/07/22,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14458730662175394,IRO9MKBT8491,ضمخا7098,اختيارخ اخابر-650-1405/07/22,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13888795131632228,IRO9MKBT8551,ضمخا7101,اختيارخ اخابر-800-1405/07/22,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20065648209986561,IRO9MSMI0C11,ضملي5029,اختيارخ فملي-15000-1405/05/14,0.0,7111.0,7020.0,0.0,0.0,0.0,7111.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38363716829180722,IRO9MSMI0C21,ضملي5030,اختيارخ فملي-16000-1405/05/14,0.0,6738.0,6500.0,0.0,0.0,0.0,6738.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70800970022450741,IRO9MSMI0C41,ضملي5032,اختيارخ فملي-20000-1405/05/14,3300.0,3422.0,3999.0,21.18,23.0,78696000.0,3747.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23015165555422540,IRO9MSMI0C51,ضملي5033,اختيارخ فملي-22000-1405/05/14,2000.0,2018.0,2100.0,5.0,341.0,688150000.0,2442.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
