date,open,high,low,adjClose,value,volume,count,yesterday,close,jdate
2023-01-02,10000.0,10000.0,10000.0,10000.0,247084530000,24708453,406,10000.0,10000.0,1401-10-12
2023-01-03,10000.0,10000.0,10000.0,10000.0,122476780000,12247678,1061,10000.0,10000.0,1401-10-13
2023-01-04,10000.0,10000.0,10000.0,10000.0,610438690000,61043869,840,10000.0,10000.0,1401-10-14
2023-03-05,10387.0,10388.0,10387.0,10387.0,177028662844,17043278,105,10000.0,10388.0,1401-12-14
2023-03-06,10394.0,10394.0,10393.0,10393.0,11192115347,1076888,52,10387.0,10393.0,1401-12-15
2023-03-07,10400.0,10406.0,10400.0,10401.0,165822568,15943,32,10393.0,10400.0,1401-12-16
2023-03-11,10426.0,10427.0,10426.0,10427.0,9498859672,910997,39,10401.0,10427.0,1401-12-20
2023-03-12,10433.0,10434.0,10433.0,10434.0,8923299160,855218,42,10427.0,10434.0,1401-12-21
2023-03-13,10440.0,10441.0,10440.0,10441.0,1588435310,152139,33,10434.0,10440.0,1401-12-22
2023-03-14,10446.0,10447.0,10446.0,10446.0,20027450414,1917219,80,10441.0,10446.0,1401-12-23
2023-03-15,10459.0,10459.0,10453.0,10455.0,95374627104,9122668,39,10446.0,10459.0,1401-12-24
2023-03-18,10474.0,10474.0,10473.0,10473.0,4573070882,436643,30,10455.0,10474.0,1401-12-27
2023-03-19,10479.0,10497.0,10479.0,10495.0,826576893,78759,10,10473.0,10497.0,1401-12-28
2023-03-25,10520.0,10520.0,10519.0,10519.0,2071164150,196890,27,10495.0,10519.0,1402-01-05
2023-03-26,10526.0,10527.0,10526.0,10527.0,16551836388,1572350,32,10519.0,10527.0,1402-01-06
2023-03-27,10534.0,10534.0,10533.0,10533.0,13707664427,1301395,20,10527.0,10533.0,1402-01-07
2023-03-28,10540.0,10541.0,10540.0,10540.0,58624246547,5561928,35,10533.0,10541.0,1402-01-08
2023-03-29,10547.0,10551.0,10547.0,10548.0,147804660323,14012009,48,10540.0,10548.0,1402-01-09
2023-04-03,10581.0,10582.0,10581.0,10581.0,48874841627,4619060,56,10548.0,10582.0,1402-01-14
2023-04-04,10588.0,10589.0,10588.0,10588.0,9744991701,920362,38,10581.0,10588.0,1402-01-15
2023-04-05,10596.0,10596.0,10595.0,10595.0,19847542358,1873239,39,10588.0,10596.0,1402-01-16
2023-04-08,10617.0,10617.0,10616.0,10616.0,16879073557,1589908,50,10595.0,10617.0,1402-01-19
2023-04-09,10623.0,10624.0,10623.0,10623.0,58633081869,5519403,18,10616.0,10624.0,1402-01-20
2023-04-10,10630.0,10631.0,10630.0,10631.0,107037488474,10068485,40,10623.0,10631.0,1402-01-21
2023-04-11,10639.0,10639.0,10638.0,10638.0,183278303490,17227964,65,10631.0,10639.0,1402-01-22
2023-04-15,10666.0,10667.0,10666.0,10666.0,57980109685,5435943,47,10638.0,10667.0,1402-01-26
2023-04-16,10674.0,10674.0,10673.0,10673.0,12630894750,1183416,45,10666.0,10674.0,1402-01-27
2023-04-17,10681.0,10681.0,10680.0,10681.0,29353947894,2748312,34,10673.0,10681.0,1402-01-28
2023-04-18,10688.0,10688.0,10687.0,10688.0,6873786123,643146,30,10681.0,10688.0,1402-01-29
2023-04-19,10700.0,10701.0,10700.0,10700.0,260713848353,24364913,92,10688.0,10701.0,1402-01-30
2023-04-24,10737.0,10738.0,10737.0,10737.0,132271852292,12318682,82,10700.0,10738.0,1402-02-04
2023-04-25,10745.0,10745.0,10744.0,10744.0,193450284665,18004645,73,10737.0,10745.0,1402-02-05
2023-04-26,10751.0,10752.0,10751.0,10752.0,26420658579,2457287,47,10744.0,10752.0,1402-02-06
2023-04-29,10774.0,10775.0,10774.0,10774.0,30989320397,2876299,59,10752.0,10774.0,1402-02-09
2023-04-30,10782.0,10782.0,10781.0,10782.0,218903727851,20303213,56,10774.0,10782.0,1402-02-10
2023-05-01,10788.0,10789.0,10788.0,10789.0,7247528203,671778,33,10782.0,10789.0,1402-02-11
2023-05-02,10797.0,10797.0,10796.0,10796.0,53003202443,4909496,36,10789.0,10797.0,1402-02-12
2023-05-03,10803.0,10804.0,10803.0,10804.0,12660058085,1171825,35,10796.0,10804.0,1402-02-13
2023-05-06,10825.0,10826.0,10825.0,10826.0,5370328415,496080,39,10804.0,10826.0,1402-02-16
2023-05-07,10833.0,10834.0,10833.0,10833.0,8238139320,760454,41,10826.0,10833.0,1402-02-17
2023-05-08,10841.0,10841.0,10840.0,10840.0,10438937493,962983,37,10833.0,10840.0,1402-02-18
2023-05-09,10848.0,10849.0,10848.0,10848.0,26606198258,2452629,23,10840.0,10848.0,1402-02-19
2023-05-10,10855.0,10856.0,10855.0,10856.0,283048618994,26073594,72,10848.0,10856.0,1402-02-20
2023-05-13,10877.0,10879.0,10877.0,10877.0,293782144954,27008485,73,10856.0,10878.0,1402-02-23
2023-05-14,10886.0,10886.0,10885.0,10886.0,21075828984,1936130,44,10877.0,10885.0,1402-02-24
2023-05-15,10893.0,10893.0,10892.0,10893.0,16365415352,1502447,30,10886.0,10893.0,1402-02-25
